,,,94.039998949E-3,-319.99999285E-3,,,,,94.039998949E-3,2.0400000,,,,,94.039998949E-3,-39.99999911E-3,,,,,94.039998949E-3,-639.999985695E-3,
,,,94.079993665E-3,-319.99999285E-3,,,,,94.079993665E-3,2.0400000,,,,,94.079993665E-3,-39.99999911E-3,,,,,94.079993665E-3,-639.999985695E-3,
,,,94.119995832E-3,-319.99999285E-3,,,,,94.119995832E-3,2.0400000,,,,,94.119995832E-3,-39.99999911E-3,,,,,94.119995832E-3,-639.999985695E-3,
,,,94.159998000E-3,-340.00000358E-3,,,,,94.159998000E-3,2.0400000,,,,,94.159998000E-3,-39.99999911E-3,,,,,94.159998000E-3,-639.999985695E-3,
,,,94.200000167E-3,-319.99999285E-3,,,,,94.200000167E-3,2.0400000,,,,,94.200000167E-3,-39.99999911E-3,,,,,94.200000167E-3,-639.999985695E-3,
,,,94.239994884E-3,-319.99999285E-3,,,,,94.239994884E-3,2.0400000,,,,,94.239994884E-3,-39.99999911E-3,,,,,94.239994884E-3,-639.999985695E-3,
,,,94.279997051E-3,-340.00000358E-3,,,,,94.279997051E-3,2.0400000,,,,,94.279997051E-3,-39.99999911E-3,,,,,94.279997051E-3,-639.999985695E-3,
,,,94.319999218E-3,-319.99999285E-3,,,,,94.319999218E-3,2.0599999,,,,,94.319999218E-3,-79.999998212E-3,,,,,94.319999218E-3,-639.999985695E-3,
,,,94.359993935E-3,-319.99999285E-3,,,,,94.359993935E-3,2.0599999,,,,,94.359993935E-3,-39.99999911E-3,,,,,94.359993935E-3,-639.999985695E-3,
,,,94.399996102E-3,-319.99999285E-3,,,,,94.399996102E-3,2.0400000,,,,,94.399996102E-3,-39.99999911E-3,,,,,94.399996102E-3,-639.999985695E-3,
,,,94.439998269E-3,-319.99999285E-3,,,,,94.439998269E-3,2.0400000,,,,,94.439998269E-3,-79.999998212E-3,,,,,94.439998269E-3,-639.999985695E-3,
,,,94.480000436E-3,-319.99999285E-3,,,,,94.480000436E-3,2.0400000,,,,,94.480000436E-3,-39.99999911E-3,,,,,94.480000436E-3,-639.999985695E-3,
,,,94.519995153E-3,-319.99999285E-3,,,,,94.519995153E-3,2.0400000,,,,,94.519995153E-3,-39.99999911E-3,,,,,94.519995153E-3,-639.999985695E-3,
,,,94.559997320E-3,-319.99999285E-3,,,,,94.559997320E-3,2.0400000,,,,,94.559997320E-3,-39.99999911E-3,,,,,94.559997320E-3,-639.999985695E-3,
,,,94.599999487E-3,-319.99999285E-3,,,,,94.599999487E-3,2.0599999,,,,,94.599999487E-3,-39.99999911E-3,,,,,94.599999487E-3,-639.999985695E-3,
,,,94.639994204E-3,-319.99999285E-3,,,,,94.639994204E-3,2.0400000,,,,,94.639994204E-3,-39.99999911E-3,,,,,94.639994204E-3,-639.999985695E-3,
,,,94.679996371E-3,-319.99999285E-3,,,,,94.679996371E-3,2.0400000,,,,,94.679996371E-3,-39.99999911E-3,,,,,94.679996371E-3,-639.999985695E-3,
,,,94.719998538E-3,-340.00000358E-3,,,,,94.719998538E-3,2.0599999,,,,,94.719998538E-3,-39.99999911E-3,,,,,94.719998538E-3,-639.999985695E-3,
,,,94.759993255E-3,-319.99999285E-3,,,,,94.759993255E-3,2.0400000,,,,,94.759993255E-3,-39.99999911E-3,,,,,94.759993255E-3,-639.999985695E-3,
,,,94.799995422E-3,-299.99998212E-3,,,,,94.799995422E-3,2.0400000,,,,,94.799995422E-3,-39.99999911E-3,,,,,94.799995422E-3,-639.999985695E-3,
,,,94.839997590E-3,-319.99999285E-3,,,,,94.839997590E-3,2.0400000,,,,,94.839997590E-3,-39.99999911E-3,,,,,94.839997590E-3,-639.999985695E-3,
,,,94.879999757E-3,-299.99998212E-3,,,,,94.879999757E-3,2.0400000,,,,,94.879999757E-3,-39.99999911E-3,,,,,94.879999757E-3,-639.999985695E-3,
,,,94.919994473E-3,-319.99999285E-3,,,,,94.919994473E-3,2.0400000,,,,,94.919994473E-3,-39.99999911E-3,,,,,94.919994473E-3,-639.999985695E-3,
,,,94.959996641E-3,-319.99999285E-3,,,,,94.959996641E-3,2.0599999,,,,,94.959996641E-3,-39.99999911E-3,,,,,94.959996641E-3,-639.999985695E-3,
,,,94.999998808E-3,-319.99999285E-3,,,,,94.999998808E-3,2.0599999,,,,,94.999998808E-3,-39.99999911E-3,,,,,94.999998808E-3,-639.999985695E-3,
,,,95.039993525E-3,-319.99999285E-3,,,,,95.039993525E-3,2.0400000,,,,,95.039993525E-3,-39.99999911E-3,,,,,95.039993525E-3,-639.999985695E-3,
,,,95.079995692E-3,-319.99999285E-3,,,,,95.079995692E-3,2.0400000,,,,,95.079995692E-3,-39.99999911E-3,,,,,95.079995692E-3,-639.999985695E-3,
,,,95.119997859E-3,-299.99998212E-3,,,,,95.119997859E-3,2.0400000,,,,,95.119997859E-3,-79.999998212E-3,,,,,95.119997859E-3,-639.999985695E-3,
,,,95.160000026E-3,-319.99999285E-3,,,,,95.160000026E-3,2.0400000,,,,,95.160000026E-3,-39.99999911E-3,,,,,95.160000026E-3,-639.999985695E-3,
,,,95.199994743E-3,-319.99999285E-3,,,,,95.199994743E-3,2.0599999,,,,,95.199994743E-3,-39.99999911E-3,,,,,95.199994743E-3,-639.999985695E-3,
,,,95.239996910E-3,-319.99999285E-3,,,,,95.239996910E-3,2.0400000,,,,,95.239996910E-3,-39.99999911E-3,,,,,95.239996910E-3,-639.999985695E-3,
,,,95.279999077E-3,-319.99999285E-3,,,,,95.279999077E-3,2.0400000,,,,,95.279999077E-3,-39.99999911E-3,,,,,95.279999077E-3,-639.999985695E-3,
,,,95.319993794E-3,-319.99999285E-3,,,,,95.319993794E-3,2.0400000,,,,,95.319993794E-3,-39.99999911E-3,,,,,95.319993794E-3,-639.999985695E-3,
,,,95.359995961E-3,-319.99999285E-3,,,,,95.359995961E-3,2.0400000,,,,,95.359995961E-3,-39.99999911E-3,,,,,95.359995961E-3,-639.999985695E-3,
,,,95.399998128E-3,-319.99999285E-3,,,,,95.399998128E-3,2.0400000,,,,,95.399998128E-3,-79.999998212E-3,,,,,95.399998128E-3,-639.999985695E-3,
,,,95.440000296E-3,-319.99999285E-3,,,,,95.440000296E-3,2.0400000,,,,,95.440000296E-3,-79.999998212E-3,,,,,95.440000296E-3,-639.999985695E-3,
,,,95.479995012E-3,-319.99999285E-3,,,,,95.479995012E-3,2.0400000,,,,,95.479995012E-3,-39.99999911E-3,,,,,95.479995012E-3,-639.999985695E-3,
,,,95.519997180E-3,-319.99999285E-3,,,,,95.519997180E-3,2.0400000,,,,,95.519997180E-3,-39.99999911E-3,,,,,95.519997180E-3,-639.999985695E-3,
,,,95.559999347E-3,-319.99999285E-3,,,,,95.559999347E-3,2.0400000,,,,,95.559999347E-3,-39.99999911E-3,,,,,95.559999347E-3,-639.999985695E-3,
,,,95.599994063E-3,-340.00000358E-3,,,,,95.599994063E-3,2.0400000,,,,,95.599994063E-3,-79.999998212E-3,,,,,95.599994063E-3,-639.999985695E-3,
,,,95.639996231E-3,-319.99999285E-3,,,,,95.639996231E-3,2.0400000,,,,,95.639996231E-3,-39.99999911E-3,,,,,95.639996231E-3,-639.999985695E-3,
,,,95.679998398E-3,-299.99998212E-3,,,,,95.679998398E-3,2.0400000,,,,,95.679998398E-3,-39.99999911E-3,,,,,95.679998398E-3,-639.999985695E-3,
,,,95.720000565E-3,-319.99999285E-3,,,,,95.720000565E-3,2.0400000,,,,,95.720000565E-3,-79.999998212E-3,,,,,95.720000565E-3,-639.999985695E-3,
,,,95.759995282E-3,-319.99999285E-3,,,,,95.759995282E-3,2.0400000,,,,,95.759995282E-3,-39.99999911E-3,,,,,95.759995282E-3,-639.999985695E-3,
,,,95.799997449E-3,-319.99999285E-3,,,,,95.799997449E-3,2.0599999,,,,,95.799997449E-3,-39.99999911E-3,,,,,95.799997449E-3,-639.999985695E-3,
,,,95.839999616E-3,-319.99999285E-3,,,,,95.839999616E-3,2.0400000,,,,,95.839999616E-3,-39.99999911E-3,,,,,95.839999616E-3,-639.999985695E-3,
,,,95.879994333E-3,-319.99999285E-3,,,,,95.879994333E-3,2.0200000,,,,,95.879994333E-3,-39.99999911E-3,,,,,95.879994333E-3,-639.999985695E-3,
,,,95.919996500E-3,-319.99999285E-3,,,,,95.919996500E-3,2.0400000,,,,,95.919996500E-3,-79.999998212E-3,,,,,95.919996500E-3,-639.999985695E-3,
,,,95.959998667E-3,-299.99998212E-3,,,,,95.959998667E-3,2.0400000,,,,,95.959998667E-3,-39.99999911E-3,,,,,95.959998667E-3,-639.999985695E-3,
,,,95.999993384E-3,-319.99999285E-3,,,,,95.999993384E-3,2.0400000,,,,,95.999993384E-3,-39.99999911E-3,,,,,95.999993384E-3,-639.999985695E-3,
,,,96.039995551E-3,-319.99999285E-3,,,,,96.039995551E-3,2.0400000,,,,,96.039995551E-3,-79.999998212E-3,,,,,96.039995551E-3,-639.999985695E-3,
,,,96.079997718E-3,-340.00000358E-3,,,,,96.079997718E-3,2.0200000,,,,,96.079997718E-3,-39.99999911E-3,,,,,96.079997718E-3,-639.999985695E-3,
,,,96.119999886E-3,-319.99999285E-3,,,,,96.119999886E-3,2.0400000,,,,,96.119999886E-3,-39.99999911E-3,,,,,96.119999886E-3,-639.999985695E-3,
,,,96.159994602E-3,-299.99998212E-3,,,,,96.159994602E-3,2.0400000,,,,,96.159994602E-3,-79.999998212E-3,,,,,96.159994602E-3,-639.999985695E-3,
,,,96.199996769E-3,-319.99999285E-3,,,,,96.199996769E-3,2.0400000,,,,,96.199996769E-3,-79.999998212E-3,,,,,96.199996769E-3,-639.999985695E-3,
,,,96.239998937E-3,-319.99999285E-3,,,,,96.239998937E-3,2.0400000,,,,,96.239998937E-3,-79.999998212E-3,,,,,96.239998937E-3,-639.999985695E-3,
,,,96.279993653E-3,-319.99999285E-3,,,,,96.279993653E-3,2.0200000,,,,,96.279993653E-3,-79.999998212E-3,,,,,96.279993653E-3,-639.999985695E-3,
,,,96.319995821E-3,-319.99999285E-3,,,,,96.319995821E-3,2.0400000,,,,,96.319995821E-3,-39.99999911E-3,,,,,96.319995821E-3,-639.999985695E-3,
,,,96.359997988E-3,-319.99999285E-3,,,,,96.359997988E-3,2.0400000,,,,,96.359997988E-3,-39.99999911E-3,,,,,96.359997988E-3,-639.999985695E-3,
,,,96.400000155E-3,-340.00000358E-3,,,,,96.400000155E-3,2.0400000,,,,,96.400000155E-3,-79.999998212E-3,,,,,96.400000155E-3,-639.999985695E-3,
,,,96.439994872E-3,-340.00000358E-3,,,,,96.439994872E-3,2.0400000,,,,,96.439994872E-3,-79.999998212E-3,,,,,96.439994872E-3,-639.999985695E-3,
,,,96.479997039E-3,-319.99999285E-3,,,,,96.479997039E-3,2.0200000,,,,,96.479997039E-3,-79.999998212E-3,,,,,96.479997039E-3,-639.999985695E-3,
,,,96.519999206E-3,-319.99999285E-3,,,,,96.519999206E-3,2.0400000,,,,,96.519999206E-3,-79.999998212E-3,,,,,96.519999206E-3,-639.999985695E-3,
,,,96.559993923E-3,-319.99999285E-3,,,,,96.559993923E-3,2.0400000,,,,,96.559993923E-3,-39.99999911E-3,,,,,96.559993923E-3,-639.999985695E-3,
,,,96.599996090E-3,-319.99999285E-3,,,,,96.599996090E-3,2.0400000,,,,,96.599996090E-3,-79.999998212E-3,,,,,96.599996090E-3,-639.999985695E-3,
,,,96.639998257E-3,-319.99999285E-3,,,,,96.639998257E-3,2.0400000,,,,,96.639998257E-3,-79.999998212E-3,,,,,96.639998257E-3,-639.999985695E-3,
,,,96.680000424E-3,-319.99999285E-3,,,,,96.680000424E-3,2.0599999,,,,,96.680000424E-3,-39.99999911E-3,,,,,96.680000424E-3,-639.999985695E-3,
,,,96.719995141E-3,-319.99999285E-3,,,,,96.719995141E-3,2.0400000,,,,,96.719995141E-3,-79.999998212E-3,,,,,96.719995141E-3,-639.999985695E-3,
,,,96.759997308E-3,-319.99999285E-3,,,,,96.759997308E-3,2.0200000,,,,,96.759997308E-3,-39.99999911E-3,,,,,96.759997308E-3,-639.999985695E-3,
,,,96.799999475E-3,-319.99999285E-3,,,,,96.799999475E-3,2.0200000,,,,,96.799999475E-3,-39.99999911E-3,,,,,96.799999475E-3,-639.999985695E-3,
,,,96.839994192E-3,-319.99999285E-3,,,,,96.839994192E-3,2.0200000,,,,,96.839994192E-3,-39.99999911E-3,,,,,96.839994192E-3,-639.999985695E-3,
,,,96.879996359E-3,-319.99999285E-3,,,,,96.879996359E-3,2.0599999,,,,,96.879996359E-3,-79.999998212E-3,,,,,96.879996359E-3,-639.999985695E-3,
,,,96.919998527E-3,-319.99999285E-3,,,,,96.919998527E-3,2.0200000,,,,,96.919998527E-3,-39.99999911E-3,,,,,96.919998527E-3,-639.999985695E-3,
,,,96.959993243E-3,-319.99999285E-3,,,,,96.959993243E-3,2.0200000,,,,,96.959993243E-3,-79.999998212E-3,,,,,96.959993243E-3,-639.999985695E-3,
,,,96.999995410E-3,-340.00000358E-3,,,,,96.999995410E-3,2.0400000,,,,,96.999995410E-3,-79.999998212E-3,,,,,96.999995410E-3,-639.999985695E-3,
,,,97.039997578E-3,-319.99999285E-3,,,,,97.039997578E-3,2.0400000,,,,,97.039997578E-3,-39.99999911E-3,,,,,97.039997578E-3,-639.999985695E-3,
,,,97.079999745E-3,-319.99999285E-3,,,,,97.079999745E-3,2.0400000,,,,,97.079999745E-3,-79.999998212E-3,,,,,97.079999745E-3,-639.999985695E-3,
,,,97.119994462E-3,-319.99999285E-3,,,,,97.119994462E-3,2.0400000,,,,,97.119994462E-3,-79.999998212E-3,,,,,97.119994462E-3,-639.999985695E-3,
,,,97.159996629E-3,-319.99999285E-3,,,,,97.159996629E-3,2.0400000,,,,,97.159996629E-3,-79.999998212E-3,,,,,97.159996629E-3,-639.999985695E-3,
,,,97.199998796E-3,-319.99999285E-3,,,,,97.199998796E-3,2.0400000,,,,,97.199998796E-3,-79.999998212E-3,,,,,97.199998796E-3,-639.999985695E-3,
,,,97.239993513E-3,-319.99999285E-3,,,,,97.239993513E-3,2.0400000,,,,,97.239993513E-3,-79.999998212E-3,,,,,97.239993513E-3,-639.999985695E-3,
,,,97.279995680E-3,-319.99999285E-3,,,,,97.279995680E-3,2.0200000,,,,,97.279995680E-3,-79.999998212E-3,,,,,97.279995680E-3,-639.999985695E-3,
,,,97.319997847E-3,-319.99999285E-3,,,,,97.319997847E-3,2.0200000,,,,,97.319997847E-3,-79.999998212E-3,,,,,97.319997847E-3,-639.999985695E-3,
,,,97.360000014E-3,-340.00000358E-3,,,,,97.360000014E-3,2.0200000,,,,,97.360000014E-3,-39.99999911E-3,,,,,97.360000014E-3,-639.999985695E-3,
,,,97.399994731E-3,-319.99999285E-3,,,,,97.399994731E-3,2.0200000,,,,,97.399994731E-3,-39.99999911E-3,,,,,97.399994731E-3,-639.999985695E-3,
,,,97.439996898E-3,-319.99999285E-3,,,,,97.439996898E-3,2.0400000,,,,,97.439996898E-3,-79.999998212E-3,,,,,97.439996898E-3,-639.999985695E-3,
,,,97.479999065E-3,-340.00000358E-3,,,,,97.479999065E-3,2.0200000,,,,,97.479999065E-3,-79.999998212E-3,,,,,97.479999065E-3,-639.999985695E-3,
,,,97.519993782E-3,-319.99999285E-3,,,,,97.519993782E-3,2.0200000,,,,,97.519993782E-3,-39.99999911E-3,,,,,97.519993782E-3,-639.999985695E-3,
,,,97.559995949E-3,-340.00000358E-3,,,,,97.559995949E-3,2.0200000,,,,,97.559995949E-3,-79.999998212E-3,,,,,97.559995949E-3,-639.999985695E-3,
,,,97.599998116E-3,-319.99999285E-3,,,,,97.599998116E-3,2.0200000,,,,,97.599998116E-3,-79.999998212E-3,,,,,97.599998116E-3,-639.999985695E-3,
,,,97.640000284E-3,-319.99999285E-3,,,,,97.640000284E-3,2.0400000,,,,,97.640000284E-3,-79.999998212E-3,,,,,97.640000284E-3,-639.999985695E-3,
,,,97.679995000E-3,-319.99999285E-3,,,,,97.679995000E-3,2.0200000,,,,,97.679995000E-3,-79.999998212E-3,,,,,97.679995000E-3,-639.999985695E-3,
,,,97.719997168E-3,-319.99999285E-3,,,,,97.719997168E-3,2.0200000,,,,,97.719997168E-3,-79.999998212E-3,,,,,97.719997168E-3,-639.999985695E-3,
,,,97.759999335E-3,-319.99999285E-3,,,,,97.759999335E-3,2.0400000,,,,,97.759999335E-3,-79.999998212E-3,,,,,97.759999335E-3,-639.999985695E-3,
,,,97.799994051E-3,-319.99999285E-3,,,,,97.799994051E-3,2.0000000,,,,,97.799994051E-3,-79.999998212E-3,,,,,97.799994051E-3,-639.999985695E-3,
,,,97.839996219E-3,-319.99999285E-3,,,,,97.839996219E-3,2.0200000,,,,,97.839996219E-3,-79.999998212E-3,,,,,97.839996219E-3,-639.999985695E-3,
,,,97.879998386E-3,-340.00000358E-3,,,,,97.879998386E-3,2.0400000,,,,,97.879998386E-3,-79.999998212E-3,,,,,97.879998386E-3,-639.999985695E-3,
,,,97.920000553E-3,-319.99999285E-3,,,,,97.920000553E-3,2.0200000,,,,,97.920000553E-3,-79.999998212E-3,,,,,97.920000553E-3,-639.999985695E-3,
,,,97.959995270E-3,-340.00000358E-3,,,,,97.959995270E-3,2.0200000,,,,,97.959995270E-3,-79.999998212E-3,,,,,97.959995270E-3,-639.999985695E-3,
,,,97.999997437E-3,-319.99999285E-3,,,,,97.999997437E-3,2.0200000,,,,,97.999997437E-3,-79.999998212E-3,,,,,97.999997437E-3,-639.999985695E-3,
,,,98.039999604E-3,-319.99999285E-3,,,,,98.039999604E-3,2.0200000,,,,,98.039999604E-3,-79.999998212E-3,,,,,98.039999604E-3,-639.999985695E-3,
,,,98.079994321E-3,-340.00000358E-3,,,,,98.079994321E-3,2.0000000,,,,,98.079994321E-3,-79.999998212E-3,,,,,98.079994321E-3,-639.999985695E-3,
,,,98.119996488E-3,-340.00000358E-3,,,,,98.119996488E-3,2.0200000,,,,,98.119996488E-3,-79.999998212E-3,,,,,98.119996488E-3,-639.999985695E-3,
,,,98.159998655E-3,-340.00000358E-3,,,,,98.159998655E-3,2.0000000,,,,,98.159998655E-3,-79.999998212E-3,,,,,98.159998655E-3,-639.999985695E-3,
,,,98.199993372E-3,-319.99999285E-3,,,,,98.199993372E-3,2.0200000,,,,,98.199993372E-3,-79.999998212E-3,,,,,98.199993372E-3,-639.999985695E-3,
,,,98.239995539E-3,-319.99999285E-3,,,,,98.239995539E-3,2.0200000,,,,,98.239995539E-3,-79.999998212E-3,,,,,98.239995539E-3,-639.999985695E-3,
,,,98.279997706E-3,-340.00000358E-3,,,,,98.279997706E-3,2.0400000,,,,,98.279997706E-3,-79.999998212E-3,,,,,98.279997706E-3,-639.999985695E-3,
,,,98.319999874E-3,-319.99999285E-3,,,,,98.319999874E-3,2.0200000,,,,,98.319999874E-3,-79.999998212E-3,,,,,98.319999874E-3,-639.999985695E-3,
,,,98.359994590E-3,-359.99998450E-3,,,,,98.359994590E-3,2.0200000,,,,,98.359994590E-3,-119.9999973E-3,,,,,98.359994590E-3,-639.999985695E-3,
,,,98.399996758E-3,-319.99999285E-3,,,,,98.399996758E-3,2.0200000,,,,,98.399996758E-3,-79.999998212E-3,,,,,98.399996758E-3,-639.999985695E-3,
,,,98.439998925E-3,-340.00000358E-3,,,,,98.439998925E-3,2.0200000,,,,,98.439998925E-3,-79.999998212E-3,,,,,98.439998925E-3,-639.999985695E-3,
,,,98.479993641E-3,-319.99999285E-3,,,,,98.479993641E-3,2.0200000,,,,,98.479993641E-3,-79.999998212E-3,,,,,98.479993641E-3,-639.999985695E-3,
,,,98.519995809E-3,-319.99999285E-3,,,,,98.519995809E-3,2.0000000,,,,,98.519995809E-3,-79.999998212E-3,,,,,98.519995809E-3,-639.999985695E-3,
,,,98.559997976E-3,-319.99999285E-3,,,,,98.559997976E-3,2.0200000,,,,,98.559997976E-3,-79.999998212E-3,,,,,98.559997976E-3,-639.999985695E-3,
,,,98.600000143E-3,-319.99999285E-3,,,,,98.600000143E-3,2.0200000,,,,,98.600000143E-3,-79.999998212E-3,,,,,98.600000143E-3,-639.999985695E-3,
,,,98.639994860E-3,-319.99999285E-3,,,,,98.639994860E-3,2.0000000,,,,,98.639994860E-3,-39.99999911E-3,,,,,98.639994860E-3,-639.999985695E-3,
,,,98.679997027E-3,-340.00000358E-3,,,,,98.679997027E-3,2.0200000,,,,,98.679997027E-3,-79.999998212E-3,,,,,98.679997027E-3,-639.999985695E-3,
,,,98.719999194E-3,-319.99999285E-3,,,,,98.719999194E-3,2.0000000,,,,,98.719999194E-3,-119.9999973E-3,,,,,98.719999194E-3,-639.999985695E-3,
,,,98.759993911E-3,-319.99999285E-3,,,,,98.759993911E-3,2.0200000,,,,,98.759993911E-3,-79.999998212E-3,,,,,98.759993911E-3,-639.999985695E-3,
,,,98.799996078E-3,-340.00000358E-3,,,,,98.799996078E-3,2.0200000,,,,,98.799996078E-3,-79.999998212E-3,,,,,98.799996078E-3,-639.999985695E-3,
,,,98.839998245E-3,-319.99999285E-3,,,,,98.839998245E-3,2.0000000,,,,,98.839998245E-3,-79.999998212E-3,,,,,98.839998245E-3,-639.999985695E-3,
,,,98.880000412E-3,-340.00000358E-3,,,,,98.880000412E-3,2.0200000,,,,,98.880000412E-3,-119.9999973E-3,,,,,98.880000412E-3,-639.999985695E-3,
,,,98.919995129E-3,-319.99999285E-3,,,,,98.919995129E-3,2.0000000,,,,,98.919995129E-3,-79.999998212E-3,,,,,98.919995129E-3,-639.999985695E-3,
,,,98.959997296E-3,-319.99999285E-3,,,,,98.959997296E-3,2.0000000,,,,,98.959997296E-3,-39.99999911E-3,,,,,98.959997296E-3,-639.999985695E-3,
,,,98.999999464E-3,-319.99999285E-3,,,,,98.999999464E-3,2.0200000,,,,,98.999999464E-3,-79.999998212E-3,,,,,98.999999464E-3,-639.999985695E-3,
,,,99.039994180E-3,-319.99999285E-3,,,,,99.039994180E-3,2.0000000,,,,,99.039994180E-3,-79.999998212E-3,,,,,99.039994180E-3,-639.999985695E-3,
,,,99.079996347E-3,-340.00000358E-3,,,,,99.079996347E-3,2.0200000,,,,,99.079996347E-3,-79.999998212E-3,,,,,99.079996347E-3,-639.999985695E-3,
,,,99.119998515E-3,-319.99999285E-3,,,,,99.119998515E-3,2.0000000,,,,,99.119998515E-3,-79.999998212E-3,,,,,99.119998515E-3,-639.999985695E-3,
,,,99.159993231E-3,-319.99999285E-3,,,,,99.159993231E-3,2.0200000,,,,,99.159993231E-3,-79.999998212E-3,,,,,99.159993231E-3,-639.999985695E-3,
,,,99.199995399E-3,-319.99999285E-3,,,,,99.199995399E-3,2.0000000,,,,,99.199995399E-3,-119.9999973E-3,,,,,99.199995399E-3,-639.999985695E-3,
,,,99.239997566E-3,-340.00000358E-3,,,,,99.239997566E-3,2.0200000,,,,,99.239997566E-3,-79.999998212E-3,,,,,99.239997566E-3,-639.999985695E-3,
,,,99.279999733E-3,-340.00000358E-3,,,,,99.279999733E-3,2.0200000,,,,,99.279999733E-3,-79.999998212E-3,,,,,99.279999733E-3,-639.999985695E-3,
,,,99.319994450E-3,-340.00000358E-3,,,,,99.319994450E-3,2.0000000,,,,,99.319994450E-3,-79.999998212E-3,,,,,99.319994450E-3,-639.999985695E-3,
,,,99.359996617E-3,-319.99999285E-3,,,,,99.359996617E-3,2.0000000,,,,,99.359996617E-3,-39.99999911E-3,,,,,99.359996617E-3,-639.999985695E-3,
,,,99.399998784E-3,-319.99999285E-3,,,,,99.399998784E-3,2.0000000,,,,,99.399998784E-3,-79.999998212E-3,,,,,99.399998784E-3,-639.999985695E-3,
,,,99.439993501E-3,-319.99999285E-3,,,,,99.439993501E-3,2.0000000,,,,,99.439993501E-3,-79.999998212E-3,,,,,99.439993501E-3,-639.999985695E-3,
,,,99.479995668E-3,-340.00000358E-3,,,,,99.479995668E-3,2.0200000,,,,,99.479995668E-3,-79.999998212E-3,,,,,99.479995668E-3,-639.999985695E-3,
,,,99.519997835E-3,-340.00000358E-3,,,,,99.519997835E-3,2.0200000,,,,,99.519997835E-3,-79.999998212E-3,,,,,99.519997835E-3,-639.999985695E-3,
,,,99.560000002E-3,-340.00000358E-3,,,,,99.560000002E-3,2.0000000,,,,,99.560000002E-3,-119.9999973E-3,,,,,99.560000002E-3,-639.999985695E-3,
,,,99.599994719E-3,-299.99998212E-3,,,,,99.599994719E-3,2.0000000,,,,,99.599994719E-3,-79.999998212E-3,,,,,99.599994719E-3,-639.999985695E-3,
,,,99.639996886E-3,-319.99999285E-3,,,,,99.639996886E-3,2.0000000,,,,,99.639996886E-3,-119.9999973E-3,,,,,99.639996886E-3,-639.999985695E-3,
,,,99.679999053E-3,-319.99999285E-3,,,,,99.679999053E-3,2.0000000,,,,,99.679999053E-3,-79.999998212E-3,,,,,99.679999053E-3,-639.999985695E-3,
,,,99.719993770E-3,-319.99999285E-3,,,,,99.719993770E-3,2.0000000,,,,,99.719993770E-3,-79.999998212E-3,,,,,99.719993770E-3,-639.999985695E-3,
,,,99.759995937E-3,-319.99999285E-3,,,,,99.759995937E-3,2.0000000,,,,,99.759995937E-3,-119.9999973E-3,,,,,99.759995937E-3,-639.999985695E-3,
,,,99.799998105E-3,-319.99999285E-3,,,,,99.799998105E-3,2.0000000,,,,,99.799998105E-3,-119.9999973E-3,,,,,99.799998105E-3,-639.999985695E-3,
,,,99.840000272E-3,-319.99999285E-3,,,,,99.840000272E-3,2.0200000,,,,,99.840000272E-3,-79.999998212E-3,,,,,99.840000272E-3,-639.999985695E-3,
,,,99.879994988E-3,-340.00000358E-3,,,,,99.879994988E-3,2.0200000,,,,,99.879994988E-3,-79.999998212E-3,,,,,99.879994988E-3,-639.999985695E-3,
,,,99.919997156E-3,-340.00000358E-3,,,,,99.919997156E-3,2.0000000,,,,,99.919997156E-3,-119.9999973E-3,,,,,99.919997156E-3,-639.999985695E-3,
,,,99.959999323E-3,-319.99999285E-3,,,,,99.959999323E-3,2.0000000,,,,,99.959999323E-3,-79.999998212E-3,,,,,99.959999323E-3,-639.999985695E-3,
,,,99.999994040E-3,-340.00000358E-3,,,,,99.999994040E-3,2.0000000,,,,,99.999994040E-3,-119.9999973E-3,,,,,99.999994040E-3,-639.999985695E-3,
,,,100.0399962E-3,-319.99999285E-3,,,,,100.0399962E-3,2.0000000,,,,,100.0399962E-3,-79.999998212E-3,,,,,100.0399962E-3,-639.999985695E-3,
,,,100.0799984E-3,-319.99999285E-3,,,,,100.0799984E-3,2.0200000,,,,,100.0799984E-3,-119.9999973E-3,,,,,100.0799984E-3,-639.999985695E-3,
,,,100.1199931E-3,-319.99999285E-3,,,,,100.1199931E-3,2.0000000,,,,,100.1199931E-3,-79.999998212E-3,,,,,100.1199931E-3,-639.999985695E-3,
,,,100.1599953E-3,-319.99999285E-3,,,,,100.1599953E-3,2.0000000,,,,,100.1599953E-3,-79.999998212E-3,,,,,100.1599953E-3,-639.999985695E-3,
,,,100.1999974E-3,-340.00000358E-3,,,,,100.1999974E-3,1.9799999,,,,,100.1999974E-3,-119.9999973E-3,,,,,100.1999974E-3,-639.999985695E-3,
,,,100.2399996E-3,-340.00000358E-3,,,,,100.2399996E-3,2.0000000,,,,,100.2399996E-3,-119.9999973E-3,,,,,100.2399996E-3,-639.999985695E-3,
,,,100.2799943E-3,-319.99999285E-3,,,,,100.2799943E-3,2.0000000,,,,,100.2799943E-3,-79.999998212E-3,,,,,100.2799943E-3,-639.999985695E-3,
,,,100.3199965E-3,-340.00000358E-3,,,,,100.3199965E-3,2.0200000,,,,,100.3199965E-3,-79.999998212E-3,,,,,100.3199965E-3,-639.999985695E-3,
,,,100.3599986E-3,-319.99999285E-3,,,,,100.3599986E-3,2.0000000,,,,,100.3599986E-3,-119.9999973E-3,,,,,100.3599986E-3,-639.999985695E-3,
